Date,Open,High,Low,Close,Volume,Ticker
23/01/2018,79.110001,79.580002,79.099998,79.25,2033594,CBA
24/01/2018,79.300003,79.480003,78.650002,78.650002,1923320,CBA
25/01/2018,78.459999,78.669998,78.029999,78.650002,3723004,CBA
29/01/2018,78.989998,79.540001,78.529999,79.190002,2385820,CBA
30/01/2018,78.809998,79.459999,78.75,79.089996,1702998,CBA
31/01/2018,78.760002,79.32,78.620003,78.870003,2953798,CBA
1/02/2018,79,80.154999,78.900002,80.010002,2965072,CBA
2/02/2018,79.900002,81.18,79.900002,80.790001,2631703,CBA
5/02/2018,79.959999,80.269997,79.519997,79.800003,2393475,CBA
6/02/2018,78.440002,78.5,76.690002,77.400002,5684063,CBA
7/02/2018,78.610001,78.959999,76.769997,76.790001,5676630,CBA
8/02/2018,76.800003,77.209999,76.510002,76.510002,3493180,CBA
9/02/2018,75.75,76.470001,75.480003,76.25,3621859,CBA
12/02/2018,76.389999,76.5,75.559998,75.879997,3411170,CBA
13/02/2018,76.230003,76.739998,75.879997,76.300003,3334988,CBA
14/02/2018,74.199997,74.300003,73.760002,73.980003,4217278,CBA
15/02/2018,74.25,74.290001,73.739998,73.860001,3596362,CBA
16/02/2018,74,74.889999,74,74.019997,2222914,CBA
19/02/2018,74.099998,74.589996,74.019997,74.400002,1449284,CBA
20/02/2018,74.25,74.379997,73.830002,74.260002,2238370,CBA
21/02/2018,74.279999,74.650002,73.919998,74.330002,2210925,CBA
22/02/2018,74.519997,74.800003,74.07,74.650002,2473068,CBA
23/02/2018,75.019997,75.68,74.410004,75.459999,4526316,CBA
26/02/2018,75.980003,76.599998,75.599998,76.599998,3450024,CBA
27/02/2018,77,77.239998,76.709999,76.760002,2736893,CBA
28/02/2018,76.599998,76.889999,76.120003,76.389999,3744085,CBA
1/03/2018,76.059998,76.389999,75.910004,76.059998,1695236,CBA
2/03/2018,75.82,76.199997,75.120003,75.730003,2447987,CBA
5/03/2018,75.730003,75.730003,74.800003,75.029999,1541207,CBA
6/03/2018,75.699997,76.050003,75.489998,75.690002,2280493,CBA
7/03/2018,75.209999,75.68,75.050003,75.139999,2458242,CBA
8/03/2018,75.720001,76.199997,75.510002,76.169998,3278343,CBA
9/03/2018,76.349998,76.949997,76.199997,76.870003,2944053,CBA
12/03/2018,77.489998,77.660004,77.169998,77.360001,2828994,CBA
13/03/2018,77.300003,77.410004,76.669998,77.050003,2990565,CBA
14/03/2018,76.5,76.639999,76.160004,76.550003,3068664,CBA
15/03/2018,77,77,75.650002,75.779999,4006228,CBA
16/03/2018,75.970001,76.25,75.025002,75.339996,3791783,CBA
19/03/2018,75.660004,75.980003,74.889999,74.889999,2364077,CBA
20/03/2018,74.879997,75.580002,74.610001,75.190002,2354537,CBA
21/03/2018,75.410004,75.830002,75.150002,75.779999,1926293,CBA
22/03/2018,75.43,75.440002,74.660004,74.870003,2530879,CBA
23/03/2018,74.099998,74.160004,72.809998,72.809998,3617914,CBA
26/03/2018,72.400002,72.650002,71.709999,72.019997,3114044,CBA
27/03/2018,72.620003,72.870003,72.269997,72.43,2576258,CBA
28/03/2018,72.339996,72.400002,71.82,71.860001,3132651,CBA
29/03/2018,72.129997,72.760002,72.010002,72.309998,5292851,CBA
3/04/2018,71.589996,72.43,71.449997,72.260002,2576796,CBA
4/04/2018,72.150002,72.800003,71.809998,72.800003,3646590,CBA
5/04/2018,72.699997,73.919998,72.330002,73.800003,3530929,CBA
6/04/2018,73.760002,73.830002,73.309998,73.489998,2268366,CBA
9/04/2018,73.129997,73.919998,73.110001,73.550003,1313607,CBA
10/04/2018,73.110001,74.5,72.849998,74.360001,1945119,CBA
11/04/2018,74,74.300003,73.379997,73.639999,2523325,CBA
12/04/2018,73.309998,73.620003,72.919998,73.089996,2959474,CBA
13/04/2018,73.330002,73.419998,73,73.160004,1251461,CBA
16/04/2018,73.25,73.550003,72.610001,72.620003,2001961,CBA
17/04/2018,72.75,73.209999,72.650002,72.760002,1905309,CBA
18/04/2018,72.5,72.68,72.160004,72.410004,1826752,CBA
19/04/2018,72.769997,72.779999,72.290001,72.400002,3139245,CBA
20/04/2018,72.199997,72.57,71.93,72.059998,2148031,CBA
23/04/2018,71.860001,72.940002,71.769997,72.669998,2343315,CBA
24/04/2018,72.720001,73.730003,72.720001,73.459999,3665086,CBA
26/04/2018,73.519997,73.779999,72.110001,72.25,4384515,CBA
27/04/2018,72.599998,72.629997,71.089996,71.540001,5975530,CBA
30/04/2018,71.25,72.099998,71.209999,71.82,3843213,CBA
1/05/2018,71.82,73.25,71.309998,73.169998,4045489,CBA
2/05/2018,72.980003,73.690002,72.260002,73.459999,2476471,CBA
3/05/2018,73.93,74.010002,73.279999,73.910004,2782258,CBA
4/05/2018,73.980003,73.980003,72.580002,72.760002,2546384,CBA
7/05/2018,73.010002,73.199997,72.57,72.709999,2111927,CBA
8/05/2018,73.089996,73.760002,72.574997,73.5,2956389,CBA
9/05/2018,71.910004,72,70.800003,71.410004,6582126,CBA
10/05/2018,71.769997,71.779999,70.980003,70.980003,3695222,CBA
11/05/2018,70.519997,71.230003,70.199997,70.529999,3779356,CBA
14/05/2018,70.18,70.925003,70.059998,70.800003,3586761,CBA
15/05/2018,71.290001,71.779999,70.919998,70.919998,2937818,CBA
16/05/2018,70.970001,71.57,70.68,70.790001,3869986,CBA
17/05/2018,70.769997,71.279999,70.470001,71.160004,4310845,CBA
